match_id,Date,Tournament,Surface,Court,Round,Series,player,rank,points,won,avg_pts_1y,avg_pts_1y_surface,surf_winrate_y1,trend_slope,is_hard,is_clay,is_grass,is_outdoor,avg_pts_x_clay,avg_pts_x_grass,avg_pts_x_outdoor,surf_pts_x_clay,surf_pts_x_grass,winrate_x_clay,winrate_x_grass,winrate_x_outdoor,trend_x_clay,trend_x_grass
802,2024-04-01,U.S. Men's Clay Court Championships,Clay,Outdoor,1st Round,ATP250,Ajdukovic D.,115.0,528.0,0,,,,,0,1,0,1,,,,,,,,,,
946,2024-04-15,Barcelona Open,Clay,Outdoor,1st Round,ATP500,Ajdukovic D.,123.0,507.0,0,,,,,0,1,0,1,,,,,,,,,,
1749,2024-07-16,Nordea Open,Clay,Outdoor,1st Round,ATP250,Ajdukovic D.,130.0,478.0,1,,,,,0,1,0,1,,,,,,,,,,
1764,2024-07-17,Nordea Open,Clay,Outdoor,2nd Round,ATP250,Ajdukovic D.,130.0,478.0,1,504.3333333333333,504.3333333333333,0.3333333333333333,,0,1,0,1,504.3333333333333,0.0,504.3333333333333,504.3333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,,
1790,2024-07-19,Nordea Open,Clay,Outdoor,Quarterfinals,ATP250,Ajdukovic D.,130.0,478.0,1,497.75,497.75,0.5,,0,1,0,1,497.75,0.0,497.75,497.75,0.0,0.5,0.0,0.5,,
1805,2024-07-20,Nordea Open,Clay,Outdoor,Semifinals,ATP250,Ajdukovic D.,130.0,478.0,0,493.8,493.8,0.6,0.0,0,1,0,1,493.8,0.0,493.8,493.8,0.0,0.6,0.0,0.6,0.0,0.0
1838,2024-07-23,Croatia Open,Clay,Outdoor,1st Round,ATP250,Ajdukovic D.,110.0,571.0,0,491.1666666666667,491.1666666666667,0.5,0.0,0,1,0,1,491.1666666666667,0.0,491.1666666666667,491.1666666666667,0.0,0.5,0.0,0.5,0.0,0.0
2669,2024-11-06,Belgrade Open,Hard,Indoor,2nd Round,ATP250,Ajdukovic D.,115.0,506.0,0,502.57142857142856,,,,1,0,0,0,0.0,0.0,0.0,,,,,,,
301,2024-02-07,Dallas Open,Hard,Indoor,1st Round,ATP250,Albot R.,137.0,489.0,0,,,,,1,0,0,0,,,,,,,,,,
361,2024-02-13,Delray Beach Open,Hard,Outdoor,1st Round,ATP250,Albot R.,137.0,475.0,1,,,,,1,0,0,1,,,,,,,,,,
410,2024-02-16,Delray Beach Open,Hard,Outdoor,2nd Round,ATP250,Albot R.,137.0,475.0,0,,,,,1,0,0,1,,,,,,,,,,
962,2024-04-16,Tiriac Open,Clay,Outdoor,1st Round,ATP250,Albot R.,139.0,459.0,1,479.6666666666667,,,-6.999999999999999,0,1,0,1,479.6666666666667,0.0,479.6666666666667,,,,,,-6.999999999999999,-0.0
1000,2024-04-18,Tiriac Open,Clay,Outdoor,2nd Round,ATP250,Albot R.,139.0,459.0,0,474.5,,,-9.0,0,1,0,1,474.5,0.0,474.5,,,,,,-9.0,-0.0
1628,2024-07-02,Wimbledon,Grass,Outdoor,1st Round,Grand Slam,Albot R.,144.0,406.0,0,471.4,,,,0,0,1,1,0.0,471.4,471.4,,,,,,,
1714,2024-07-15,Hall of Fame Championships,Grass,Outdoor,1st Round,ATP250,Albot R.,149.0,411.0,0,460.5,,,,0,0,1,1,0.0,460.5,460.5,,,,,,,
1908,2024-07-30,Citi Open,Hard,Outdoor,1st Round,ATP500,Albot R.,152.0,411.0,1,453.42857142857144,479.6666666666667,0.3333333333333333,,1,0,0,1,0.0,0.0,453.42857142857144,0.0,0.0,0.0,0.0,0.3333333333333333,,
1930,2024-08-01,Citi Open,Hard,Outdoor,2nd Round,ATP500,Albot R.,152.0,411.0,0,448.125,462.5,0.5,2.5,1,0,0,1,0.0,0.0,448.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2149,2024-08-27,US Open,Hard,Outdoor,1st Round,Grand Slam,Albot R.,138.0,424.0,0,444.0,452.2,0.4,1.5,1,0,0,1,0.0,0.0,444.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
157,2024-01-16,Australian Open,Hard,Outdoor,1st Round,Grand Slam,Alcaraz C.,2.0,8855.0,1,,,,,1,0,0,1,,,,,,,,,,
201,2024-01-18,Australian Open,Hard,Outdoor,2nd Round,Grand Slam,Alcaraz C.,2.0,8855.0,1,,,,,1,0,0,1,,,,,,,,,,
220,2024-01-20,Australian Open,Hard,Outdoor,3rd Round,Grand Slam,Alcaraz C.,2.0,8855.0,1,,,,,1,0,0,1,,,,,,,,,,
231,2024-01-22,Australian Open,Hard,Outdoor,4th Round,Grand Slam,Alcaraz C.,2.0,8855.0,1,8855.0,8855.0,1.0,0.0,1,0,0,1,0.0,0.0,8855.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,2024-01-24,Australian Open,Hard,Outdoor,Quarterfinals,Grand Slam,Alcaraz C.,2.0,8855.0,0,8855.0,8855.0,1.0,0.0,1,0,0,1,0.0,0.0,8855.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
404,2024-02-15,Argentina Open,Clay,Outdoor,2nd Round,ATP250,Alcaraz C.,2.0,9255.0,1,8855.0,,,0.0,0,1,0,1,8855.0,0.0,8855.0,,,,,,0.0,0.0
417,2024-02-16,Argentina Open,Clay,Outdoor,Quarterfinals,ATP250,Alcaraz C.,2.0,9255.0,1,8921.666666666666,,,57.142857142857146,0,1,0,1,8921.666666666666,0.0,8921.666666666666,,,,,,57.142857142857146,0.0
427,2024-02-17,Argentina Open,Clay,Outdoor,Semifinals,ATP250,Alcaraz C.,2.0,9255.0,0,8969.285714285714,,,71.42857142857143,0,1,0,1,8969.285714285714,0.0,8969.285714285714,,,,,,71.42857142857143,0.0
480,2024-02-21,Rio Open,Clay,Outdoor,1st Round,ATP500,Alcaraz C.,2.0,9105.0,0,9005.0,9255.0,0.6666666666666666,71.42857142857143,0,1,0,1,9005.0,0.0,9005.0,9255.0,0.0,0.6666666666666666,0.0,0.6666666666666666,71.42857142857143,0.0
661,2024-03-09,BNP Paribas Open,Hard,Outdoor,2nd Round,Masters 1000,Alcaraz C.,2.0,8805.0,1,9016.111111111111,8855.0,0.8,56.66666666666667,1,0,0,1,0.0,0.0,9016.111111111111,0.0,0.0,0.0,0.0,0.8,0.0,0.0
667,2024-03-10,BNP Paribas Open,Hard,Outdoor,3rd Round,Masters 1000,Alcaraz C.,2.0,8805.0,1,8995.0,8846.666666666666,0.8333333333333334,29.696969696969695,1,0,0,1,0.0,0.0,8995.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0
684,2024-03-12,BNP Paribas Open,Hard,Outdoor,4th Round,Masters 1000,Alcaraz C.,2.0,8805.0,1,8977.727272727272,8840.714285714286,0.8571428571428571,13.636363636363637,1,0,0,1,0.0,0.0,8977.727272727272,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
695,2024-03-14,BNP Paribas Open,Hard,Outdoor,Quarterfinals,Masters 1000,Alcaraz C.,2.0,8805.0,1,8963.333333333334,8836.25,0.875,3.846153846153846,1,0,0,1,0.0,0.0,8963.333333333334,0.0,0.0,0.0,0.0,0.875,0.0,0.0
698,2024-03-16,BNP Paribas Open,Hard,Outdoor,Semifinals,Masters 1000,Alcaraz C.,2.0,8805.0,1,8951.153846153846,8832.777777777777,0.8888888888888888,-2.197802197802198,1,0,0,1,0.0,0.0,8951.153846153846,0.0,0.0,0.0,0.0,0.8888888888888888,-0.0,-0.0
700,2024-03-17,BNP Paribas Open,Hard,Outdoor,The Final,Masters 1000,Alcaraz C.,2.0,8805.0,1,8940.714285714286,8830.0,0.9,-5.934065934065933,1,0,0,1,0.0,0.0,8940.714285714286,0.0,0.0,0.0,0.0,0.9,-0.0,-0.0
736,2024-03-23,Miami Open,Hard,Outdoor,2nd Round,Masters 1000,Alcaraz C.,2.0,8805.0,1,8931.666666666666,8827.727272727272,0.9090909090909091,-8.214285714285714,1,0,0,1,0.0,0.0,8931.666666666666,0.0,0.0,0.0,0.0,0.9090909090909091,-0.0,-0.0
773,2024-03-25,Miami Open,Hard,Outdoor,3rd Round,Masters 1000,Alcaraz C.,2.0,8805.0,1,8923.75,8825.833333333334,0.9166666666666666,-9.558823529411764,1,0,0,1,0.0,0.0,8923.75,0.0,0.0,0.0,0.0,0.9166666666666666,-0.0,-0.0
786,2024-03-26,Miami Open,Hard,Outdoor,4th Round,Masters 1000,Alcaraz C.,2.0,8805.0,1,8916.764705882353,8824.23076923077,0.9230769230769231,-10.294117647058824,1,0,0,1,0.0,0.0,8916.764705882353,0.0,0.0,0.0,0.0,0.9230769230769231,-0.0,-0.0
790,2024-03-28,Miami Open,Hard,Outdoor,Quarterfinals,Masters 1000,Alcaraz C.,2.0,8805.0,0,8910.555555555555,8822.857142857143,0.9285714285714286,-10.62951496388029,1,0,0,1,0.0,0.0,8910.555555555555,0.0,0.0,0.0,0.0,0.9285714285714286,-0.0,-0.0
1070,2024-04-26,Mutua Madrid Open,Clay,Outdoor,2nd Round,Masters 1000,Alcaraz C.,3.0,8145.0,1,8905.0,9217.5,0.5,-37.25274725274725,0,1,0,1,8905.0,0.0,8905.0,9217.5,0.0,0.5,0.0,0.5,-37.25274725274725,-0.0
1104,2024-04-28,Mutua Madrid Open,Clay,Outdoor,3rd Round,Masters 1000,Alcaraz C.,3.0,8145.0,1,8867.0,9003.0,0.6,-49.71428571428571,0,1,0,1,8867.0,0.0,8867.0,9003.0,0.0,0.6,0.0,0.6,-49.71428571428571,-0.0
1116,2024-04-30,Mutua Madrid Open,Clay,Outdoor,4th Round,Masters 1000,Alcaraz C.,3.0,8145.0,1,8832.619047619048,8860.0,0.6666666666666666,-56.955882352941174,0,1,0,1,8832.619047619048,0.0,8832.619047619048,8860.0,0.0,0.6666666666666666,0.0,0.6666666666666666,-56.955882352941174,-0.0
1121,2024-05-01,Mutua Madrid Open,Clay,Outdoor,Quarterfinals,Masters 1000,Alcaraz C.,3.0,8145.0,0,8801.363636363636,8757.857142857143,0.7142857142857143,-60.80882352941177,0,1,0,1,8801.363636363636,0.0,8801.363636363636,8757.857142857143,0.0,0.7142857142857143,0.0,0.7142857142857143,-60.80882352941177,-0.0
1292,2024-05-26,French Open,Clay,Outdoor,1st Round,Grand Slam,Alcaraz C.,3.0,7300.0,1,8772.826086956522,8681.25,0.625,-58.021978021978015,0,1,0,1,8772.826086956522,0.0,8772.826086956522,8681.25,0.0,0.625,0.0,0.625,-58.021978021978015,-0.0
1344,2024-05-29,French Open,Clay,Outdoor,2nd Round,Grand Slam,Alcaraz C.,3.0,7300.0,1,8711.458333333334,8527.777777777777,0.6666666666666666,-80.05357142857142,0,1,0,1,8711.458333333334,0.0,8711.458333333334,8527.777777777777,0.0,0.6666666666666666,0.0,0.6666666666666666,-80.05357142857142,-0.0
1373,2024-05-31,French Open,Clay,Outdoor,3rd Round,Grand Slam,Alcaraz C.,3.0,7300.0,1,8655.0,8405.0,0.7,-93.02941176470588,0,1,0,1,8655.0,0.0,8655.0,8405.0,0.0,0.7,0.0,0.7,-93.02941176470588,-0.0
1390,2024-06-02,French Open,Clay,Outdoor,4th Round,Grand Slam,Alcaraz C.,3.0,7300.0,1,8602.884615384615,8304.545454545454,0.7272727272727273,-109.61029411764706,0,1,0,1,8602.884615384615,0.0,8602.884615384615,8304.545454545454,0.0,0.7272727272727273,0.0,0.7272727272727273,-109.61029411764706,-0.0
1398,2024-06-04,French Open,Clay,Outdoor,Quarterfinals,Grand Slam,Alcaraz C.,3.0,7300.0,1,8554.62962962963,8220.833333333334,0.75,-121.76470588235294,0,1,0,1,8554.62962962963,0.0,8554.62962962963,8220.833333333334,0.0,0.75,0.0,0.75,-121.76470588235294,-0.0
1402,2024-06-07,French Open,Clay,Outdoor,Semifinals,Grand Slam,Alcaraz C.,3.0,7300.0,1,8509.82142857143,8150.0,0.7692307692307693,-139.0892857142857,0,1,0,1,8509.82142857143,0.0,8509.82142857143,8150.0,0.0,0.7692307692307693,0.0,0.7692307692307693,-139.0892857142857,-0.0
1403,2024-06-09,French Open,Clay,Outdoor,The Final,Grand Slam,Alcaraz C.,3.0,7300.0,1,8468.103448275862,8089.285714285715,0.7857142857142857,-140.41071428571428,0,1,0,1,8468.103448275862,0.0,8468.103448275862,8089.285714285715,0.0,0.7857142857142857,0.0,0.7857142857142857,-140.41071428571428,-0.0
1474,2024-06-18,Queen's Club Championships,Grass,Outdoor,1st Round,ATP500,Alcaraz C.,2.0,8580.0,1,8429.166666666666,,,-137.39010989010987,0,0,1,1,0.0,8429.166666666666,8429.166666666666,,,,,,-0.0,-137.39010989010987
1502,2024-06-20,Queen's Club Championships,Grass,Outdoor,2nd Round,ATP500,Alcaraz C.,2.0,8580.0,0,8434.032258064517,,,-72.41758241758242,0,0,1,1,0.0,8434.032258064517,8434.032258064517,,,,,,-0.0,-72.41758241758242
1589,2024-07-01,Wimbledon,Grass,Outdoor,1st Round,Grand Slam,Alcaraz C.,3.0,8130.0,1,8438.59375,,,-6.208791208791213,0,0,1,1,0.0,8438.59375,8438.59375,,,,,,-0.0,-6.208791208791213
1636,2024-07-03,Wimbledon,Grass,Outdoor,2nd Round,Grand Slam,Alcaraz C.,3.0,8130.0,1,8429.242424242424,8430.0,0.6666666666666666,5.6923076923076925,0,0,1,1,0.0,8429.242424242424,8429.242424242424,0.0,8430.0,0.0,0.6666666666666666,0.6666666666666666,0.0,5.6923076923076925
1671,2024-07-05,Wimbledon,Grass,Outdoor,3rd Round,Grand Slam,Alcaraz C.,3.0,8130.0,1,8420.441176470587,8355.0,0.75,13.285714285714285,0,0,1,1,0.0,8420.441176470587,8420.441176470587,0.0,8355.0,0.0,0.75,0.75,0.0,13.285714285714285
1689,2024-07-07,Wimbledon,Grass,Outdoor,4th Round,Grand Slam,Alcaraz C.,3.0,8130.0,1,8412.142857142857,8310.0,0.8,18.073529411764707,0,0,1,1,0.0,8412.142857142857,8412.142857142857,0.0,8310.0,0.0,0.8,0.8,0.0,18.073529411764707
1695,2024-07-09,Wimbledon,Grass,Outdoor,Quarterfinals,Grand Slam,Alcaraz C.,3.0,8130.0,1,8404.305555555555,8280.0,0.8333333333333334,21.004901960784313,0,0,1,1,0.0,8404.305555555555,8404.305555555555,0.0,8280.0,0.0,0.8333333333333334,0.8333333333333334,0.0,21.004901960784313
1698,2024-07-12,Wimbledon,Grass,Outdoor,Semifinals,Grand Slam,Alcaraz C.,3.0,8130.0,1,8396.891891891892,8258.57142857143,0.8571428571428571,22.693498452012385,0,0,1,1,0.0,8396.891891891892,8396.891891891892,0.0,8258.57142857143,0.0,0.8571428571428571,0.8571428571428571,0.0,22.693498452012385
1700,2024-07-14,Wimbledon,Grass,Outdoor,The Final,Grand Slam,Alcaraz C.,3.0,8130.0,1,8389.868421052632,8242.5,0.875,23.543859649122805,0,0,1,1,0.0,8389.868421052632,8389.868421052632,0.0,8242.5,0.0,0.875,0.875,0.0,23.543859649122805
2034,2024-08-16,Western & Southern Financial Group Masters,Hard,Outdoor,2nd Round,Masters 1000,Alcaraz C.,3.0,7950.0,0,8383.205128205129,8821.666666666666,0.8666666666666667,76.8970588235294,1,0,0,1,0.0,0.0,8383.205128205129,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
2174,2024-08-28,US Open,Hard,Outdoor,1st Round,Grand Slam,Alcaraz C.,3.0,7360.0,1,8372.375,8767.1875,0.8125,32.23776223776223,1,0,0,1,0.0,0.0,8372.375,0.0,0.0,0.0,0.0,0.8125,0.0,0.0
2193,2024-08-30,US Open,Hard,Outdoor,2nd Round,Grand Slam,Alcaraz C.,3.0,7360.0,0,8347.682926829268,8684.411764705883,0.8235294117647058,2.527472527472528,1,0,0,1,0.0,0.0,8347.682926829268,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0
2308,2024-09-27,China Open,Hard,Outdoor,1st Round,ATP500,Alcaraz C.,3.0,6690.0,1,8324.166666666666,8610.833333333334,0.7777777777777778,-116.42857142857143,1,0,0,1,0.0,0.0,8324.166666666666,0.0,0.0,0.0,0.0,0.7777777777777778,-0.0,-0.0
2329,2024-09-29,China Open,Hard,Outdoor,2nd Round,ATP500,Alcaraz C.,3.0,6690.0,1,8286.162790697674,8509.736842105263,0.7894736842105263,-195.47619047619048,1,0,0,1,0.0,0.0,8286.162790697674,0.0,0.0,0.0,0.0,0.7894736842105263,-0.0,-0.0
2331,2024-09-30,China Open,Hard,Outdoor,Quarterfinals,ATP500,Alcaraz C.,3.0,6690.0,1,8249.886363636364,8418.75,0.8,-240.23809523809524,1,0,0,1,0.0,0.0,8249.886363636364,0.0,0.0,0.0,0.0,0.8,-0.0,-0.0
2339,2024-10-01,China Open,Hard,Outdoor,Semifinals,ATP500,Alcaraz C.,3.0,6690.0,1,8215.222222222223,8336.42857142857,0.8095238095238095,-225.83333333333334,1,0,0,1,0.0,0.0,8215.222222222223,0.0,0.0,0.0,0.0,0.8095238095238095,-0.0,-0.0
2341,2024-10-02,China Open,Hard,Outdoor,The Final,ATP500,Alcaraz C.,3.0,6690.0,1,8182.065217391304,8261.59090909091,0.8181818181818182,-221.16666666666666,1,0,0,1,0.0,0.0,8182.065217391304,0.0,0.0,0.0,0.0,0.8181818181818182,-0.0,-0.0
2392,2024-10-05,Shanghai Masters,Hard,Outdoor,2nd Round,Masters 1000,Alcaraz C.,2.0,7010.0,1,8150.31914893617,8193.260869565218,0.8260869565217391,-192.5,1,0,0,1,0.0,0.0,8150.31914893617,0.0,0.0,0.0,0.0,0.8260869565217391,-0.0,-0.0
2397,2024-10-06,Shanghai Masters,Hard,Outdoor,3rd Round,Masters 1000,Alcaraz C.,2.0,7010.0,1,8126.5625,8143.958333333333,0.8333333333333334,-147.03030303030303,1,0,0,1,0.0,0.0,8126.5625,0.0,0.0,0.0,0.0,0.8333333333333334,-0.0,-0.0
2426,2024-10-09,Shanghai Masters,Hard,Outdoor,4th Round,Masters 1000,Alcaraz C.,2.0,7010.0,1,8103.775510204082,8098.6,0.84,-86.42424242424242,1,0,0,1,0.0,0.0,8103.775510204082,0.0,0.0,0.0,0.0,0.84,-0.0,-0.0
2430,2024-10-10,Shanghai Masters,Hard,Outdoor,Quarterfinals,Masters 1000,Alcaraz C.,2.0,7010.0,0,8081.9,8056.7307692307695,0.8461538461538461,-65.0,1,0,0,1,0.0,0.0,8081.9,0.0,0.0,0.0,0.0,0.8461538461538461,-0.0,-0.0
2595,2024-10-29,BNP Paribas Masters,Hard,Indoor,2nd Round,Masters 1000,Alcaraz C.,2.0,7120.0,1,8060.882352941177,8017.962962962963,0.8148148148148148,-50.13986013986014,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2620,2024-10-31,BNP Paribas Masters,Hard,Indoor,3rd Round,Masters 1000,Alcaraz C.,2.0,7120.0,0,8042.788461538462,7985.892857142857,0.8214285714285714,-35.879120879120876,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2690,2024-11-11,Masters Cup,Hard,Indoor,Round Robin,Masters Cup,Alcaraz C.,3.0,6810.0,0,8025.377358490566,7956.0344827586205,0.7931034482758621,3.076923076923077,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,2024-11-13,Masters Cup,Hard,Indoor,Round Robin,Masters Cup,Alcaraz C.,3.0,6810.0,1,8002.87037037037,7917.833333333333,0.7666666666666667,-1.7582417582417582,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2698,2024-11-15,Masters Cup,Hard,Indoor,Round Robin,Masters Cup,Alcaraz C.,3.0,6810.0,0,7981.181818181818,7882.096774193548,0.7741935483870968,-4.857142857142857,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
15,2024-01-02,Brisbane International,Hard,Outdoor,1st Round,ATP250,Altmaier D.,56.0,891.0,1,,,,,1,0,0,1,,,,,,,,,,
38,2024-01-04,Brisbane International,Hard,Outdoor,2nd Round,ATP250,Altmaier D.,56.0,891.0,0,,,,,1,0,0,1,,,,,,,,,,
59,2024-01-07,ASB Classic,Hard,Outdoor,1st Round,ATP250,Altmaier D.,57.0,906.0,1,,,,,1,0,0,1,,,,,,,,,,
74,2024-01-09,ASB Classic,Hard,Outdoor,2nd Round,ATP250,Altmaier D.,57.0,906.0,1,896.0,896.0,0.6666666666666666,7.5,1,0,0,1,0.0,0.0,896.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
105,2024-01-11,ASB Classic,Hard,Outdoor,Quarterfinals,ATP250,Altmaier D.,57.0,906.0,0,898.5,898.5,0.75,6.0,1,0,0,1,0.0,0.0,898.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0
143,2024-01-15,Australian Open,Hard,Outdoor,1st Round,Grand Slam,Altmaier D.,50.0,946.0,0,900.0,900.0,0.6,4.5,1,0,0,1,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
291,2024-02-06,Cordoba Open,Clay,Outdoor,1st Round,ATP250,Altmaier D.,52.0,946.0,0,907.6666666666666,,,9.142857142857142,0,1,0,1,907.6666666666666,0.0,907.6666666666666,,,,,,9.142857142857142,0.0
347,2024-02-12,Argentina Open,Clay,Outdoor,1st Round,ATP250,Altmaier D.,53.0,936.0,0,913.1428571428571,,,9.821428571428571,0,1,0,1,913.1428571428571,0.0,913.1428571428571,,,,,,9.821428571428571,0.0
552,2024-02-28,Abierto Mexicano,Hard,Outdoor,1st Round,ATP500,Altmaier D.,57.0,921.0,1,916.0,907.6666666666666,0.5,8.452380952380953,1,0,0,1,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
584,2024-02-29,Abierto Mexicano,Hard,Outdoor,2nd Round,ATP500,Altmaier D.,57.0,921.0,0,916.5555555555555,909.5714285714286,0.5714285714285714,6.25,1,0,0,1,0.0,0.0,916.5555555555555,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
626,2024-03-07,BNP Paribas Open,Hard,Outdoor,1st Round,Masters 1000,Altmaier D.,53.0,961.0,0,917.0,911.0,0.5,4.787878787878788,1,0,0,1,0.0,0.0,917.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
729,2024-03-21,Miami Open,Hard,Outdoor,1st Round,Masters 1000,Altmaier D.,54.0,951.0,1,921.0,916.5555555555555,0.4444444444444444,5.590909090909092,1,0,0,1,0.0,0.0,921.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
766,2024-03-24,Miami Open,Hard,Outdoor,2nd Round,Masters 1000,Altmaier D.,54.0,951.0,0,923.5,920.0,0.5,5.454545454545455,1,0,0,1,0.0,0.0,923.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
827,2024-04-03,Estoril Open,Clay,Outdoor,1st Round,ATP250,Altmaier D.,54.0,955.0,0,925.6153846153846,,,3.5,0,1,0,1,925.6153846153846,0.0,925.6153846153846,,,,,,3.5,0.0
888,2024-04-08,Monte Carlo Masters,Clay,Outdoor,1st Round,Masters 1000,Altmaier D.,52.0,955.0,0,927.7142857142857,945.6666666666666,0.0,2.0166666666666666,0,1,0,1,927.7142857142857,0.0,927.7142857142857,945.6666666666666,0.0,0.0,0.0,0.0,2.0166666666666666,0.0
972,2024-04-16,Barcelona Open,Clay,Outdoor,1st Round,ATP500,Altmaier D.,66.0,856.0,1,929.5333333333333,948.0,0.0,3.0500000000000003,0,1,0,1,929.5333333333333,0.0,929.5333333333333,948.0,0.0,0.0,0.0,0.0,3.0500000000000003,0.0
989,2024-04-17,Barcelona Open,Clay,Outdoor,2nd Round,ATP500,Altmaier D.,66.0,856.0,0,924.9375,929.6,0.2,-2.587878787878788,0,1,0,1,924.9375,0.0,924.9375,929.6,0.0,0.2,0.0,0.2,-2.587878787878788,-0.0
1044,2024-04-24,Mutua Madrid Open,Clay,Outdoor,1st Round,Masters 1000,Altmaier D.,61.0,871.0,1,920.8823529411765,917.3333333333334,0.16666666666666666,-5.545454545454545,0,1,0,1,920.8823529411765,0.0,920.8823529411765,917.3333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,-5.545454545454545,-0.0
1075,2024-04-26,Mutua Madrid Open,Clay,Outdoor,2nd Round,Masters 1000,Altmaier D.,61.0,871.0,1,918.1111111111111,910.7142857142857,0.2857142857142857,-6.461538461538462,0,1,0,1,918.1111111111111,0.0,918.1111111111111,910.7142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,-6.461538461538462,-0.0
1102,2024-04-28,Mutua Madrid Open,Clay,Outdoor,3rd Round,Masters 1000,Altmaier D.,61.0,871.0,0,915.6315789473684,905.75,0.375,-6.802197802197803,0,1,0,1,915.6315789473684,0.0,915.6315789473684,905.75,0.0,0.375,0.0,0.375,-6.802197802197803,-0.0
1140,2024-05-09,Internazionali BNL d'Italia,Clay,Outdoor,1st Round,Masters 1000,Altmaier D.,78.0,733.0,0,913.4,901.8888888888889,0.3333333333333333,-8.356643356643357,0,1,0,1,913.4,0.0,913.4,901.8888888888889,0.0,0.3333333333333333,0.0,0.3333333333333333,-8.356643356643357,-0.0
1222,2024-05-19,Geneva Open,Clay,Outdoor,1st Round,ATP250,Altmaier D.,83.0,702.0,0,904.8095238095239,885.0,0.3,-12.456043956043956,0,1,0,1,904.8095238095239,0.0,904.8095238095239,885.0,0.0,0.3,0.0,0.3,-12.456043956043956,-0.0
1280,2024-05-26,French Open,Clay,Outdoor,1st Round,Grand Slam,Altmaier D.,83.0,702.0,1,895.5909090909091,868.3636363636364,0.2727272727272727,-21.12937062937063,0,1,0,1,895.5909090909091,0.0,895.5909090909091,868.3636363636364,0.0,0.2727272727272727,0.0,0.2727272727272727,-21.12937062937063,-0.0
1343,2024-05-29,French Open,Clay,Outdoor,2nd Round,Grand Slam,Altmaier D.,83.0,702.0,0,887.1739130434783,854.5,0.3333333333333333,-22.3956043956044,0,1,0,1,887.1739130434783,0.0,887.1739130434783,854.5,0.0,0.3333333333333333,0.0,0.3333333333333333,-22.3956043956044,-0.0
1587,2024-07-01,Wimbledon,Grass,Outdoor,1st Round,Grand Slam,Altmaier D.,80.0,731.0,1,879.4583333333334,,,-27.50909090909091,0,0,1,1,0.0,879.4583333333334,879.4583333333334,,,,,,-0.0,-27.50909090909091
1664,2024-07-04,Wimbledon,Grass,Outdoor,2nd Round,Grand Slam,Altmaier D.,80.0,731.0,0,873.52,,,-22.381818181818183,0,0,1,1,0.0,873.52,873.52,,,,,,-0.0,-22.381818181818183
1709,2024-07-15,European Open,Clay,Outdoor,1st Round,ATP250,Altmaier D.,71.0,766.0,0,868.0384615384615,842.7692307692307,0.3076923076923077,-22.483333333333334,0,1,0,1,868.0384615384615,0.0,868.0384615384615,842.7692307692307,0.0,0.3076923076923077,0.0,0.3076923076923077,-22.483333333333334,-0.0
1832,2024-07-23,Generali Open,Clay,Outdoor,1st Round,ATP250,Altmaier D.,71.0,756.0,0,864.2592592592592,837.2857142857143,0.2857142857142857,6.642857142857142,0,1,0,1,864.2592592592592,0.0,864.2592592592592,837.2857142857143,0.0,0.2857142857142857,0.0,0.2857142857142857,6.642857142857142,0.0
2147,2024-08-27,US Open,Hard,Outdoor,1st Round,Grand Slam,Altmaier D.,89.0,637.0,0,860.3928571428571,922.8181818181819,0.45454545454545453,11.0,1,0,0,1,0.0,0.0,860.3928571428571,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0
2483,2024-10-16,European Open,Hard,Indoor,1st Round,ATP250,Altmaier D.,84.0,672.0,1,852.6896551724138,899.0,0.4166666666666667,,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
